"","X","ID","Name","Age","Nationality","Overall","Potential","Club","Preferred.Foot","International.Reputation","Weak.Foot","Position","Jersey.Number","Contract.Valid.Until","Height","Weight","Crossing","Finishing","HeadingAccuracy","ShortPassing","Volleys","Dribbling","Curve","FKAccuracy","LongPassing","BallControl","Acceleration","SprintSpeed","Agility","Reactions","Balance","ShotPower","Jumping","Stamina","Strength","LongShots","Aggression","Interceptions","Positioning","Vision","Penalties","Composure","Marking","StandingTackle","SlidingTackle","GKDiving","GKHandling","GKKicking","GKPositioning","GKReflexes"
"8103",8103,225636,"L. Boeder",21,"Germany",67.6125165959739,73.9080789649512,"SC Paderborn 07","Right",1,3,"RB",33,"2019","6'0","179lbs",54.185644304056,22.9921514986715,64.9168059290368,63.4972140560682,30.1057263853024,48.4353898401056,32.239682071238,35.5368286645581,54.8695618058419,63.3632264797503,65.8340945835282,68.1355098430846,59.3314283730581,68.5218961495943,63.0469595409685,49.1534755144368,85.3060572131774,66.9898141930399,74.5581342495293,25.6429809871728,56.937493896339,65.6211412247303,38.4288903723237,44.7536327800539,42.5271034066933,62.2449570542358,67.597084834202,69.0587990011459,67.3527682192427,7.88382463501389,11.4000930859669,9.59248793053543,7.4440048956484,10.3422373666045
"8104",8104,231524,"T. Pochettino",22,"Argentina",66.9836080744412,75.9155075090173,"Club Atlético Talleres","Right",1,3,"CM",32,"Jun 30, 2019","5'10","157lbs",71.066890708158,43.5988062810107,49.2245447010673,66.366082688592,45.1918732720491,71.0124968125946,71.1626413571058,73.3511750043212,68.447420957124,68.8104462692901,58.8795814443091,60.9783717749305,62.6439278957005,60.0905177184334,65.3324511034576,53.3527268602327,69.1009802494375,73.9044366723534,66.62804009659,58.0055470631865,44.385411293777,49.9531788948241,58.2644803916669,77.4669446374069,53.5955077478872,56.1327617352661,44.6895933520805,58.1125499966256,53.3575612450504,9.10140643885765,12.7455613123478,11.1114225385742,13.1930358825596,10.6563490364656
"8105",8105,176996,"A. Robic",32,"France",67.3730161968641,66.845211663305,"AS Nancy Lorraine","Right",1,3,"RM",7,"2019","5'11","168lbs",64.2059832397255,61.0037819063767,49.2890929841672,64.0958745054759,46.9622766723138,65.846401512403,52.9810080790341,72.1148509423889,57.0726551117205,67.3484284432478,69.4690713666684,65.0282740321422,72.4935123897353,66.6698439839519,58.8081233919532,60.9273435547024,49.147213722676,80.7327997083729,64.5502288166398,53.839639808764,59.0425992017744,59.5736424633382,66.6132295643631,67.1213504466642,57.6649633895133,66.4850538388606,32.6992975388631,36.9308644395809,24.1291433400131,7.87508478682167,6.75077360373999,5.79290919834244,8.96607080608681,14.1168660564993
"8106",8106,242021,"E. Nazaryna",20,"Ukraine",66.9254917773891,75.4586126872764,"Royal Antwerp FC","Right",1,3,"CM",29,"2021","6'0","165lbs",65.6664244106642,43.1580623013435,57.0437387703514,70.0929840593039,57.9572636030633,65.8132526284002,65.5283878453775,58.1890705979285,73.2870917677777,69.4305626406337,65.8597213052551,67.0745255888376,71.0707050509272,61.0251931771221,60.4792463345978,58.8586332652909,58.2273674454769,72.5381001253603,63.7590432830274,62.7769026573005,55.1798801885967,55.0813635159937,49.1259313824242,70.4979814851364,49.391124622567,58.91818472566,60.0094009339046,62.3443177867334,58.2851130296945,8.17002620135099,5.53686648367153,11.3874452256769,8.9193340437266,12.9729680081446
"8107",8107,242533,"J. Cascante",24,"Costa Rica",67.2273302811268,72.4808560261227,"Portland Timbers","Right",1,2,"LCB",18,"2019","6'2","170lbs",20.2936917683511,44.923881024558,60.5314895573858,65.2072116257086,25.7074796104577,44.4629910031747,24.3292109689332,21.1376008112642,55.7994697957188,55.3659304089934,56.8684994055821,58.1190030703233,39.1926925387304,62.5006161219752,53.8516050154021,39.7576963882586,71.3731405002333,60.3782417455587,73.4430197650118,15.6322403865126,74.0107244985978,66.7703868708042,54.6391318664475,34.6594503620326,36.5080999740287,64.3910076008313,65.6701995677871,64.6273021115938,63.170587547428,4.5928035805619,14.3703597857023,9.92781437559848,6.36202351316063,7.11484006267533
"8108",8108,190821,"A. Ibrahim",27,"Norway",67.5375091196067,67.8228046760362,"Vålerenga Fotball","Right",1,3,"CM",6,"2018","6'1","157lbs",58.8952444730716,52.0068064949381,61.6055133425657,66.3794749451907,62.639785484216,67.7095723032431,55.2593458391034,57.5058374033661,64.5033524977932,66.2731713633874,68.1016650310355,62.9393347755013,69.6752290356543,65.7258185711335,64.9755585792711,67.6770858812666,74.3339739819364,70.246943187214,74.1896469277691,56.8567163990057,70.9931280801103,63.4651067838068,66.9609534778157,67.6728222581885,50.1043747202242,67.7664981306381,55.7273937338449,69.4585007113322,67.7596708922155,9.76396158680018,15.1098220156887,13.4487161663383,13.1101992009001,11.6928891904065
"8109",8109,194149,"F. Ulvestad",26,"Norway",66.6760390732096,69.414558559254,"Djurgårdens IF","Right",1,3,"CM",23,"2020","6'0","185lbs",59.9065283018816,60.5399984090866,47.908465871419,64.7145641973526,58.5046158420143,66.8977419467656,63.3492548035278,60.7682750713484,62.0482051045659,68.8389436904618,65.4916815719022,63.3398044031396,69.3731679025991,70.502659562298,64.8689167438935,63.9281119104435,61.0408969684634,78.9912444308552,80.001049569414,63.4825628823834,63.1585162563527,59.4124459077806,61.3253280887156,64.0049138179781,64.7752442325429,67.3817070451925,66.8871778098632,62.2270849343641,54.9205447447259,8.90908651784632,11.1037273629077,15.8178642982459,14.4172419652473,7.70168403747642
"8110",8110,205926,"C. Çavlan",26,"Netherlands",66.8876879943164,68.4274263879829,"FC Emmen","Left",1,4,"LM",22,"2019","5'9","154lbs",74.6922651081402,47.2776496714465,41.473647069257,64.0928743239816,51.5669401108229,67.9448776047418,73.8133662092016,64.2521581275732,65.9792598337018,62.0500129310182,77.128829337951,77.899179053499,74.4198870953693,61.3595872972368,77.2751007406978,74.4460368154048,65.379290181653,73.2656191002917,56.4357113592499,57.1751517574415,71.7395334232667,62.7881299712049,59.3589031776834,63.219301820849,70.4303396252513,58.8734179007571,60.6662552073425,62.1276635302127,65.2504900050313,14.8305273915725,10.0809921013112,6.07228017217343,10.0013174102456,8.90882233572787
"8111",8111,218214,"F. Ben Youssef",27,"Tunisia",66.550547881837,66.4381378445827,"Ettifaq FC","Right",1,3,"LM",99,"2020","6'3","190lbs",49.4065104888486,75.5951926068864,67.2511597943426,49.3166166105965,58.2041598448801,56.0574654419147,31.1251003812854,29.1987680221087,48.1929680106337,58.2676054825419,62.3054717411842,66.4448983993316,56.8587509661006,63.1236803471805,55.9011834904061,72.8869035143242,68.6868247249491,70.0138264424838,86.4902441801446,64.5721195838261,56.4953865246727,22.4470909667658,64.1242216026725,51.8962022404584,57.5781445054633,62.5834529713627,33.797341163037,23.8305537498969,18.728566082423,14.3476806968524,15.2472234281246,14.6467741790343,14.4369701813515,8.87225272435307
"8112",8112,230758,"M. Pucko",24,"Slovenia",66.9503858306128,71.3559904103416,"Korona Kielce","Right",1,4,"RM",27,"2020","5'9","150lbs",62.4127499823183,67.3733237013437,61.6364365504324,61.2466053383843,65.0962503193208,69.6837999419642,66.211565237599,56.7004884758752,54.7794668013622,67.7632071861999,75.6736521180347,69.2613219141457,74.6322436532128,64.8028594117056,76.1695305511202,65.5680496182694,51.1761054930811,49.014851839486,38.4763999043488,69.6374026924761,42.3504747739304,47.8859831096062,70.7363525888036,57.5130114190104,58.7164840172266,60.6198478946165,13.8848543816515,36.1800610208243,21.5616741890883,15.3872534772022,12.7148635696886,6.83733185887071,6.48488305762179,15.1499029426518
"8113",8113,178022,"C. Gönen",30,"Turkey",66.4994968984928,67.0214714587024,"Málaga CF","Right",1,1,"GK",26,"2020","6'3","185lbs",12.0999204666957,17.5080589001629,16.2124110366273,30.6069135237982,15.5842438110258,13.3704600084198,12.4871550271576,14.3657552279492,23.4784215811434,15.7987143454638,44.1669856987882,47.163976198964,47.2089818113737,60.6981556046204,42.0878398074661,18.5756865876963,71.4735148512004,28.0323029008554,66.8842959073735,12.2574615389557,35.1158994803944,19.6371983017364,12.3299191303241,44.4205610114642,12.5717422912344,49.6491606846489,16.5953647770158,14.0571180736313,14.2298361296893,73.1126809866083,61.5256097477002,67.572203646297,62.9379057131813,69.2630907004608
"8114",8114,194150,"S. Moore",28,"England",67.0914007732002,67.7189474394785,"Sheffield United","Right",1,3,"GK",25,"2021","6'3","183lbs",13.8411280288766,13.130016503025,20.7215138972365,23.7920724184801,14.0782204038394,13.7064397286545,14.5342030560843,12.2348598713847,11.4127705879228,34.131250465418,50.4828330846409,48.0524254812377,57.8832531450478,63.8459138118476,38.5790923616396,29.6107051726384,46.5035065396924,35.1163822027043,60.2431557650624,18.8944039943965,33.6478368157671,23.1904744677719,12.1811738753326,31.4104761745882,10.7767566363046,41.7856590053196,14.9782122946194,12.3388644893522,18.4398538760472,66.4656856383468,65.1984759376169,69.2077734424399,63.5845005316181,67.7815078844632
"8115",8115,190311,"L. Taylor",28,"Montserrat",67.0536085305735,67.4357637072179,"Charlton Athletic","Right",1,3,"RS",9,"2020","6'2","174lbs",53.3998913435363,68.5688155720272,54.1818173053238,55.8691197681228,55.4891606941191,65.5788840419128,47.5023661332149,56.0196128517582,44.6971228832239,65.232808200395,79.9130627246714,85.1982533313933,82.1796448202076,64.4039329787394,56.1754924767301,65.9965543809667,35.4333657682439,67.6868498156101,78.2344812320845,53.9652606065808,48.5728616106172,31.8633335192046,66.0643587987463,63.3187359789049,61.7540189651448,63.5904683892573,38.4600684432412,35.247444849812,34.8472346733075,11.7891003323296,16.3319790879879,12.5229993482313,9.75839656304626,9.64522640922928
"8116",8116,204136,"M. de Leeuw",31,"Netherlands",67.4176833089137,67.1645626251296,"Chicago Fire","Right",1,3,"CAM",8,"2018","5'10","148lbs",51.9130515661807,68.7631377533421,81.9960064686156,65.924139288809,69.6570643865993,66.3055726985458,53.0576205439166,56.651564311502,50.8332831057871,71.5766556057086,59.2361929363729,45.7938563709555,68.6120388409908,68.3181052605842,74.5484356990572,67.2938129315188,77.166184648559,54.726592367382,64.7398830389327,65.0806632061992,72.7962487648092,52.4875770765346,76.8352686736247,64.1170108724483,68.5526500360202,65.9764491473538,55.0261071342306,52.4225446189025,58.6514246066354,5.89832381845733,15.3241722846021,12.0293166445418,8.03242083619888,14.79860694987
"8117",8117,210536,"A. Ngamukol",30,"DR Congo",67.0151811845269,66.9569670094182,"Stade de Reims","Right",1,4,"ST",9,"2019","5'10","154lbs",63.1171530825626,67.0339566137947,63.2848270646493,56.4081360308685,52.165017486796,66.0513495199456,46.687382576176,39.9820061083532,38.9728127097164,64.0910380272178,85.464283852559,86.6558878476374,83.0240084333835,62.9910733638747,79.3729341710098,65.3212149332867,73.5321140599405,70.6261342076295,61.8904451774854,56.6933240013504,31.7742558960554,35.0315375380301,68.7109691251385,47.6608076297099,66.6463360699608,62.0018123354271,23.9437285025975,26.2927339712234,23.009942715299,14.0767076522849,6.80874685133961,5.41141279258092,12.473526625323,9.82984971249014
"8118",8118,226408,"F. Brandán",28,"Argentina",67.5027177186719,67.0059134472863,"San Martín de San Juan","Right",1,3,"LM",22,"2019","5'6","139lbs",55.0997961962498,63.503718611752,36.9089878962101,57.8179954704709,44.9479014713873,71.1935011635924,53.0884768845587,59.9783820334844,54.2417034655427,67.4199834970785,87.0643393409588,83.9291737372014,85.4776560273344,64.5711263890025,83.3639838822996,64.4970377461548,75.0112048434585,62.1583966036092,37.9633093998858,61.515438134351,33.4450651626794,32.2251835724105,58.941718830297,61.5795416430681,59.3451476533819,66.0082631970107,30.2839610633589,29.0028129102774,29.8320909432855,8.08662058507058,16.3092912329827,15.737401343091,10.1937403928692,16.1271010293951
"8119",8119,243304,"Zubiaurre",21,"Spain",67.8073216934805,74.3017087698082,"Real Sociedad","Left",1,3,"GK",30,"2021","6'2","181lbs",12.1737711845052,10.9659668493455,18.1863768775797,15.8248955634053,11.7683122705759,14.1986036332564,11.5491915735333,10.9705893716204,13.6785770114711,15.6061546592339,30.4386515167795,27.8868858271549,33.1387900932987,65.1854715207399,32.299700586405,20.5865591574524,49.2485118185603,22.2531135377139,57.3464196819676,12.6192734263434,19.8026083856904,13.9846255856557,10.7803480997712,52.0090167452666,9.67394402217811,46.8838041666359,10.1597018229203,11.0953846047428,12.3582826873446,64.7627518224649,65.7646406300432,67.5537495855685,62.9913578628844,67.879770442618
"8120",8120,173673,"S. Quinn",32,"Republic of Ireland",67.4551570096453,67.2118978682015,"Burton Albion","Left",1,2,"CDM",23,"2019","5'6","132lbs",66.9779221849791,57.487889401782,53.0941893184286,70.0545952352698,67.440814953591,69.5295816799843,64.0535778737968,65.0673284016847,63.4589572579711,70.6613234448876,70.7809264617721,61.3283343358418,85.3178916501989,65.4081384463539,89.3208753882618,65.224529857544,84.1458491299129,65.3639411648366,60.1902878739002,60.9490999881139,74.4534452130687,65.6626135782043,64.6421988890546,65.3418346157544,57.7078548238407,69.8106616593487,58.1853767718309,63.9221094089961,68.9698542012223,12.8120002178506,6.0048099744184,6.79264782816665,7.59481012868546,9.52058998571545
"8121",8121,197226,"S. Bertram",27,"Germany",66.4050187137975,66.7311573623506,"FC Erzgebirge Aue","Left",1,4,"RS",23,"2019","6'1","181lbs",65.0318966110129,65.9088136073647,47.3199787845679,66.0457764470896,64.5398504574858,68.5626878113881,73.2238499734262,73.7525702300107,59.9067346462741,69.1389064428882,73.2267234504828,76.0666781944017,76.1822006044089,65.8233192932522,70.2321902782178,72.7517010185784,62.7379881193711,67.0706701765513,62.2023880261245,65.4398058760986,39.0568590066078,42.5364808653943,67.519148784163,65.1688773129106,71.3192176496628,49.0755374583174,40.5024971565433,36.5000015043016,35.4020256407509,12.7379317741659,16.3139503667292,8.5531381501737,15.3915434847329,11.6115244473006
"8122",8122,198250,"Z. Korcsmár",29,"Hungary",67.0123890606046,67.2085842228845,"FC Midtjylland","Right",1,3,"CB",4,"2020","6'2","183lbs",57.9180669455315,28.4754307594755,67.6635570612437,64.5612178813871,29.5564058831755,39.8839327565999,33.3332852844005,40.1631306491001,59.1120176779299,61.1866679430286,59.5342179110716,66.224649209929,52.6425668419667,60.0690172641274,54.2157562561753,68.0879030804356,79.5739414381918,70.9362395887969,72.2671916689343,31.5544399235308,75.3263891828994,64.0808545945953,49.1659724361401,46.0981645429119,27.2013989961915,65.355815636553,62.8817094576473,65.0465307556804,65.2785595970943,6.37096626178056,11.470661624016,9.03143593506856,10.1386317269375,9.03479925781369
"8123",8123,52842,"Camacho",37,"Spain",67.3743752702715,67.6777002243684,"SD Huesca","Left",1,2,"CAM",10,"2019","5'11","165lbs",71.1047318454456,66.2683112081031,67.9257685942499,71.7477899337258,57.41509164875,63.0675810453773,72.7512630318401,76.6940131376921,70.3538063653499,70.0470634832343,39.9573061808945,42.48520995579,42.3229755464921,58.3247226097754,55.03187623747,75.8873631484819,42.4106225530238,33.7006869010027,68.4454823086542,70.610745166222,64.3966570888587,60.6099240297917,68.9271577201112,72.6030551618527,86.3916920968052,70.5275233581874,63.3265597505934,58.7445061849355,55.2347079900131,9.87096841937274,6.84453395806052,7.49210662295218,15.3820474313964,10.373620823926
"8124",8124,190058,"D. Sorgic",28,"Serbia",66.8580661591951,66.166879549978,"FC Thun","Right",1,3,"ST",9,"2021","5'10","154lbs",46.4620275038702,70.7115843915736,55.7285122102208,66.8357483347069,54.142828096454,59.2410274634143,57.1198557933389,55.6599338630398,60.4161565258522,68.1166397505199,53.0656119222402,58.2724238281737,73.559184884335,59.9022004362693,77.1678469032241,69.3441875635481,68.7697710765284,73.2023558862649,63.9948714858881,64.8177186764475,56.3542983425637,21.9947949171659,76.6684429334466,55.1934062969106,53.6488889573088,63.9255698674977,30.0106576989391,37.4407203629065,26.3889614903487,8.73581394655982,6.81694750724954,13.2403905461947,12.3123005284966,13.2586274392259
"8125",8125,191083,"P. Mortensen",28,"Denmark",67.9976958896065,66.4691877078416,"Sarpsborg 08 FF","Right",1,3,"LS",69,"2019","6'2","179lbs",38.8684450141135,68.099464972682,71.6046954681445,63.5123623251517,58.2315516163332,56.8782011757099,33.5781588953023,32.7711500882793,27.9713430831727,61.2117831099398,52.9171590956481,52.3677878325008,61.0413120174517,67.4676219336947,52.7811390305668,68.3632672786007,83.4141305095569,65.9835357093871,82.5625623288871,62.1293730345796,52.5136930394733,26.1636632480531,70.8237093263478,62.5173477980921,59.9656008195135,61.5243508692426,28.4341936719038,21.6591646286088,20.8765373453628,7.05568639941117,13.2465589766203,16.132073774286,12.5440680091983,8.63107616184644
"8126",8126,205676,"Tekio",27,"Spain",67.2227939376356,67.4494320083332,"Elche CF","Right",1,3,"RB",2,"2020","5'9","159lbs",68.8056268621686,35.8088693742028,57.8392552780889,55.6307004524333,19.8181879720719,47.8972863711806,56.3258554461314,25.6320700428228,55.7603993965755,52.9778189424409,66.3649329685336,71.4979763908071,57.115620693288,54.1649800276572,71.6623495297227,53.9625022125235,71.8598346207017,89.7824308869629,70.0098550402862,39.1396721212853,76.750589445147,63.272968058012,34.9032263665821,39.6470058467585,35.5202439151543,61.8240098668958,70.275253604454,65.6585605881694,71.050883647142,8.81155131094604,9.19665454628921,7.94237969821218,5.61285114594106,8.32760744518129
"8127",8127,211820,"P. Ofosu-Ayeh",26,"Ghana",66.8592295540491,68.3119991565864,"FC Hansa Rostock","Right",1,3,"RB",23,"Jun 30, 2019","5'11","179lbs",54.2072560366482,43.8047577411348,58.7176143642643,63.6670556232431,44.0172798472586,66.2490461435088,60.4415795470861,35.9103140908107,52.9616502271522,65.1787155715272,87.0120144321203,87.504299549477,71.6248284002647,60.6037334173008,71.5078668272903,57.5933458035163,77.7912274303964,75.0266706979065,77.8257319087403,43.6878332024154,70.0310762906114,54.5112215530708,54.5135788278835,52.133480647779,40.0522583782467,63.2228685301921,64.6831521570384,68.0459370714658,67.963283547342,13.135984047213,8.94660332955637,15.1195169582293,11.7123979877321,7.68461173514617
